Id,Predicted
59026,1090.3787
10128,12220.12
3323,14413.837
17221,2634.098
73726,2183.394
5911,2976.8103
7543,13364.85
40978,6458.2476
26223,938.31903
79469,899.17523
5591,836.5894
33989,849.85455
71000,1498.7883
88832,6425.9014
47070,15261.027
1169,904.5589
77155,1686.0669
37738,3844.729
69132,7074.6553
54471,5270.2236
97240,9618.641
4987,3015.5847
15944,698.2957
31197,740.99725
27583,2161.36
56384,4546.7925
1992,8653.339
12754,10730.687
48124,7853.366
18214,2662.371
30985,19530.154
45987,1614.9314
61882,1967.2869
39560,1335.2236
8434,1754.0751
94029,21988.184
69465,6236.4053
35732,895.61884
45857,3809.6648
71073,1113.746
68008,1922.3462
32952,916.7101
40357,922.1249
94719,706.0363
89981,2771.8835
5227,5463.8003
89990,3202.832
83210,5994.5986
75754,13928.757
44371,734.7184
64758,2977.6733
80796,9544.498
88309,2004.8928
14693,968.14044
3961,1839.4878
5037,1921.2017
89844,1870.2507
73335,31473.35
2372,5900.485
84976,6223.1445
90665,7191.111
10356,3889.3745
60025,3451.626
10609,7153.1562
32637,3138.102
67178,743.1887
82782,1302.1171
46747,21262.389
51313,8416.333
84356,8530.962
29919,4844.1636
63627,5094.2935
3365,16435.863
53993,7599.949
74987,1569.1932
68757,7969.3057
50453,803.6579
67497,24150.102
33880,14893.778
7102,3753.1882
60527,8254.09
12094,13366.545
64876,5990.6724
14425,8410.195
29607,7983.4087
54100,4332.6753
21909,957.71716
51052,5152.4463
91198,976.88684
27299,5563.8115
41523,762.94653
82182,3777.0808
9995,1928.572
3268,5344.403
33406,1043.174
29538,14021.251
92250,11125.57
62771,1210.1249
67663,1848.2969
62291,6168.4062
51171,3638.9155
84285,1600.49
49366,1057.2219
98818,978.3674
21766,2659.3425
67416,38442.617
33495,7185.325
10565,1484.4487
51351,2984.2205
52082,1845.7084
57225,6256.3135
69239,2372.4556
95061,4964.221
34242,2356.3042
76136,3494.065
75550,16073.558
90838,707.886
38748,2890.5898
98923,3291.9475
98092,28998.092
46313,1527.7765
69169,3175.0264
79118,2284.9924
86932,4929.95
86702,5416.1953
64985,4869.8247
49047,5359.9604
85843,1464.7015
17581,891.5573
99074,6535.9146
23500,12463.387
95822,5008.3594
53675,2215.897
13800,3590.6194
39266,4975.753
90228,3060.1826
790,4604.44
92918,14750.685
32834,10666.5205
18201,1156.3385
28268,11831.739
3022,868.09705
68835,4008.526
16279,8626.247
49928,6245.69
43440,825.1567
14671,1270.4194
42867,1173.9451
87316,1094.1354
32739,1964.602
31913,6905.2505
19054,4568.3506
37922,3973.1345
52595,1374.1298
27894,3715.0596
77971,6759.4126
19861,749.5171
4296,2145.6133
25685,2111.2935
71898,1774.8667
52548,3132.642
5673,7400.1675
77223,855.4123
32198,3978.6553
15456,4535.117
53678,1214.929
79282,571.2936
94543,2785.4817
23792,5579.0874
29731,1830.7216
79351,862.0511
5371,7508.6357
52247,1462.6189
74796,1877.807
4867,899.19025
31246,2688.8342
12453,3944.419
34657,9160.533
50964,785.48303
32170,17575.639
40374,1126.0494
28820,720.03613
38864,2311.4412
855,10889.769
38230,2473.5598
18942,4027.317
80092,2801.3499
15716,3384.869
14398,2076.2002
24259,1016.7116
67574,7782.5664
83927,9450.869
83255,4243.816
43508,5964.7227
91579,2261.6118
28205,4595.2583
13973,2646.8157
96169,2021.959
24304,861.4318
93369,2679.519
67909,5094.177
45267,3992.6506
46907,2871.9365
19493,13338.34
57856,2918.7756
43105,6702.552
22743,2625.1802
34041,27505.92
13526,701.2912
83493,737.91943
66875,756.60834
77356,4678.292
10175,20772.48
58001,3767.3462
28339,16791.918
24029,3743.401
75400,7921.191
38835,14658.286
18918,14894.347
13105,3842.5957
78010,3900.451
57940,1053.7004
88824,12839.179
95279,857.7024
11329,8288.624
42084,10376.829
4726,13856.643
81844,4079.8484
94847,13805.517
63347,11336.058
64697,22813.215
86834,8298.139
88594,842.4536
84605,855.6881
59004,1954.2413
21185,3198.342
61325,849.4417
88922,6156.652
41402,1233.0725
76997,3073.7188
94162,6220.919
71843,1684.6968
28688,1684.5779
6444,1652.5986
24983,1195.2214
33647,1997.626
71786,1035.9896
81005,1839.287
10886,10519.384
53181,18740.547
71676,3476.6943
20136,9745.722
76420,4084.8435
52715,2003.6312
29550,2647.8218
30108,4215.061
19888,2561.661
63144,797.6525
79472,13818.175
67008,7639.786
13839,514.67004
54926,7182.6187
28610,1742.431
41248,4833.776
92555,3081.4585
33271,890.6994
79970,9572.885
89046,827.6957
15964,685.4124
42635,918.4567
67322,468.6372
19750,2369.4155
31157,9043.523
65233,1277.7236
12100,9995.682
45661,6715.0537
90170,6633.505
21248,2239.6409
37693,1849.4042
7142,3104.0723
1851,1874.5693
35268,6316.7573
76674,617.9578
35561,6772.7114
30510,3466.7715
77519,10198.537
44582,5720.1025
8823,20667.85
50415,2270.7202
37908,8069.569
91672,7776.557
68414,9748.408
19205,2153.1936
18571,4711.703
67823,1030.5242
56421,3357.4292
14067,1911.6104
72763,1922.1033
18633,4043.0369
49926,758.9892
33467,3945.653
57326,1269.1805
5799,17050.627
34950,11484.526
43953,5855.9404
20414,6406.394
24788,1122.7992
71404,1973.8342
26770,5634.778
59134,4710.3774
13038,1818.4707
45917,2896.023
73699,7165.9653
74033,19944.3
8582,2748.008
19227,17765.355
30181,10888.886
57521,5130.1714
55628,1010.565
3642,8957.773
11634,3420.7178
42085,14895.512
67847,962.75336
45756,518.603
27826,4855.1343
56921,1258.2515
49028,3027.7424
27631,810.8
60978,10778.461
87311,8020.8257
83209,1767.3386
26723,5883.4814
19884,4745.434
29605,4934.692
29361,1674.2858
49627,2064.8777
74149,3510.5515
91608,5789.345
7781,5756.3955
85882,13074.69
84400,804.0872
18397,1124.9733
91825,968.18524
61214,5592.629
28099,10944.449
83494,3968.2156
61823,21879.643
42078,8821.15
8370,710.1769
21635,13825.873
68309,6906.996
58884,752.3193
24139,4079.8289
68307,8389.567
16001,2343.3022
52556,1193.0509
6016,5297.278
9941,1563.9568
25907,1963.5503
60514,31922.887
25589,1872.8888
31299,1074.5443
53725,11105.811
71474,680.3253
12447,633.72363
51834,917.8359
94322,15249.81
88611,1059.6222
59127,1729.4105
33356,6115.1987
80286,1017.7278
69415,786.57635
45097,4094.3638
80358,13578.669
85160,1576.586
12533,498.59558
31635,911.6013
93596,3744.315
49942,814.12555
29614,3701.6243
89193,1768.755
2866,9327.944
79134,10143.104
11020,1157.6283
76059,840.69794
49864,3869.4294
8362,1409.9941
93433,3047.7666
99869,3606.746
83003,3819.7676
40733,3879.8682
41292,1856.2635
65840,843.8
5335,6515.054
89892,4281.61
94218,42780.613
26170,5397.4263
56822,643.0729
35589,13006.6875
62552,14351.373
45189,2075.4004
70413,721.3726
2369,6101.992
48684,1886.9255
26682,17173.758
8463,3302.6135
29050,20481.096
10855,18797.969
68890,11654.428
30370,1108.2957
41652,3878.6843
45255,7714.465
39420,2421.0762
56410,12007.156
86900,4652.393
42577,10408.188
14388,8866.086
92297,866.616
8639,12243.859
73554,2452.0435
45393,676.12854
80806,4870.777
58217,1838.9458
65092,1935.3948
11240,2517.7969
31280,2283.0461
75395,3890.3057
3960,4051.826
93140,5257.4326
25525,3156.3447
89123,4915.561
74922,16913.775
45821,1997.9537
61424,7422.4243
71225,23192.3
14737,6612.409
9965,1174.9341
89108,884.01825
19615,696.9202
6562,4702.016
98004,1180.4132
94146,21203.504
73603,1270.3606
58374,1510.9879
74460,1323.7809
63717,1049.7931
22812,1287.6362
22206,3421.3767
75764,6177.725
80153,13376.147
55199,3853.7522
16853,616.5198
77219,15315.863
1478,926.1861
74682,5827.3613
22084,3695.3247
74273,8817.374
44201,2929.5525
66443,10209.689
62852,798.6024
7626,5511.2974
85449,3424.661
57294,802.9949
78573,29772.86
15029,1209.2388
35341,835.8992
3739,1207.1884
7963,4491.644
4207,11261.128
24801,2398.051
81633,964.7128
96736,2401.7197
81983,2918.2969
87688,5546.1016
64778,2440.9934
81254,3448.2898
44789,1595.9723
6229,2517.312
59077,1916.58
9343,872.18353
54016,1672.2106
90411,3818.205
45686,1644.026
68557,971.0902
12886,1168.1511
68581,1151.8584
7802,875.1468
87294,1283.6025
68617,943.76337
4312,5078.0586
38108,1019.8653
7670,2284.1448
11226,18047.873
88154,19092.938
11666,6243.832
45900,8605.492
27424,1252.5747
2963,9674.713
57184,4616.655
25552,11862.38
49807,769.34924
55303,822.69415
46806,1474.6718
5825,1272.9177
62428,2668.6792
11293,5708.767
91737,709.7666
86526,2752.4563
17095,3321.7175
3458,1173.2758
45113,1278.8019
76203,11596.344
52502,21269.305
90307,1357.8306
7608,4061.455
68346,2422.8489
22977,3744.8042
32400,7469.568
68151,3466.55
85738,7050.6436
18222,1338.6663
19826,2349.0571
70441,3011.3572
95004,3104.602
10584,823.2149
40873,5425.356
69894,1047.9032
60913,829.0015
99354,865.32477
1486,931.63336
72330,1024.7639
54295,1318.5061
39479,3831.402
9356,813.9167
87383,1500.7106
18473,3099.079
66103,9991.165
83972,12999.656
25236,7390.2373
34166,2565.4355
5121,1141.1786
43253,3252.4163
51063,1898.1917
23569,8643.524
24191,2367.219
1982,2687.9072
90119,18020.889
59100,1380.7123
42482,14095.096
73391,10433.998
34671,1057.1246
92890,8879.016
61643,9058.163
41030,1356.5247
29236,2840.2375
30096,3565.855
25933,4301.259
57776,981.1579
44145,3488.3782
2238,992.7523
98456,1423.7042
50916,5097.141
70083,16796.787
96373,974.0834
29473,8433.592
89934,1820.3273
92485,972.18274
43598,785.07
95299,780.0667
27192,1778.8624
20817,3595.9446
82106,5557.04
45833,5818.6816
45497,10880.415
50207,1392.9661
96319,2824.6704
4992,9343.303
13014,1510.4578
52196,4087.9922
14552,12695.698
74710,4062.3848
8280,14831.412
59821,10464.432
15842,1097.2462
62268,3722.5605
82086,3095.8594
64982,2971.6777
88263,8066.391
43442,1014.21844
95642,5899.393
22497,802.48883
15376,1025.0558
23040,2793.5771
36772,800.9791
22817,3159.5942
43652,3225.4104
59607,674.1801
49797,6395.443
56679,3173.7944
93112,3051.6028
22340,24734.502
99489,1089.811
15942,15962.577
38596,8158.2534
38730,715.6933
37562,12145.993
5776,2981.4812
4321,8081.352
66112,4917.4927
18507,1813.8739
65043,14005.146
77199,6165.8184
9992,1103.7784
30658,5594.2505
31239,4223.7407
20990,19984.664
9403,2637.782
10935,3728.725
77269,850.7465
78525,875.81226
40163,8682.503
30931,18592.012
44261,9226.087
67439,6793.8975
32707,1650.4432
14989,6021.7812
70720,13732.704
63613,2759.3054
74155,8608.628
35453,2166.0442
24593,14938.231
16873,7228.9976
13580,4881.058
929,4122.755
91100,7108.891
53816,19519.691
21334,981.4433
10378,5850.8887
53450,2244.4421
16485,1440.4685
98490,2135.7742
58492,3151.5474
41416,1101.7839
95417,2147.0134
94649,8786.768
37169,5573.881
78625,1003.95325
27597,873.45294
20278,5600.731
52313,5294.717
42129,2047.1096
22645,1335.5835
13494,4228.686
13472,1117.6871
23992,6458.9927
40144,5581.9136
63925,1377.5386
51500,7898.5757
52566,6545.533
98030,3544.2922
87359,8061.5615
17356,781.9023
55720,9321.195
46423,1089.2302
27811,764.8253
47560,1256.5876
21692,1050.7212
96431,7833.253
40354,3985.829
13669,1391.6913
65090,6640.132
16929,1281.0546
72001,1611.0941
82208,4244.4673
76263,5318.0815
68006,984.674
9203,643.3946
38488,2024.6759
45868,1811.0814
30335,4814.4395
39955,1354.9492
89625,12828.371
82693,939.82623
81048,8731.636
8882,695.80817
28210,3926.0635
98717,911.7861
70990,7078.7856
66322,908.8322
93990,993.3741
1683,10880.54
33149,25422.496
36937,2994.9634
55541,3161.828
41244,2223.187
60495,7490.655
89078,1109.8779
20508,8887.741
98568,995.0542
21679,2194.6472
63026,7600.5947
23286,4121.2456
5328,864.5634
91247,4367.4272
73974,23563.729
44346,7820.0933
26786,3330.8313
70527,2653.589
33062,2308.8667
42642,4206.824
37254,2169.9292
79290,5486.7803
36242,875.85486
67656,7338.0005
63877,1053.2086
45575,10541.155
77587,10222.501
59949,1571.3376
1195,5819.381
7103,2946.139
85966,2411.5579
34795,6012.1353
91447,3631.493
24375,3361.2158
34189,1033.7867
66530,11374.437
30978,5719.9277
53529,1543.4478
31526,2710.9504
72223,5224.888
25506,3507.0347
55873,10820.966
54338,940.2333
55619,2665.4604
35655,7756.226
85252,5102.248
61096,9491.497
58343,3239.1184
14420,1082.2147
35098,1902.9459
58837,1829.3254
74543,1331.2065
27352,692.25946
34276,919.9246
63604,4984.34
41018,1546.7241
89628,3041.9792
67557,1037.1274
56658,19202.39
96303,5754.249
3236,4957.4224
53456,1088.5781
47843,2248.8945
60536,854.5586
50511,4516.6353
52272,13688.431
17570,690.4714
43697,7470.3516
28938,674.3856
89292,2039.2299
90305,1651.8021
73409,1499.18
44955,8382.706
84841,4092.521
89558,928.5962
92401,4159.015
85541,4560.4243
78205,1509.7931
91430,4339.469
83246,1011.05133
58277,1789.3699
44101,7486.2344
97353,744.66547
44424,2189.7822
96800,3806.0623
6895,2643.825
27099,4317.274
50720,5779.377
72593,572.2522
82619,15128.437
51413,4015.8838
36451,760.98706
47193,1873.3479
41580,7797.648
43130,1060.8684
9226,2025.5044
91376,11039.001
95406,3032.4873
3760,2921.435
3362,688.1968
43023,1311.6102
75147,1843.1016
76354,3529.4983
67862,7727.52
8918,4590.055
11976,5910.166
52268,1709.3854
99924,18077.055
70425,10284.369
45595,21636.906
52957,10197.594
2012,1012.56915
20211,1511.1321
92353,899.3146
86722,22877.377
41023,4531.719
29973,864.3874
40123,696.4943
67217,3343.0962
11257,3233.973
82850,2673.56
98700,9432.204
24118,563.5393
92939,8840.883
17468,8121.528
45736,2312.5964
50919,4683.676
59584,2094.7773
70474,5671.3516
47735,12410.429
21426,1184.2147
61259,11582.805
79789,1804.0603
12362,3045.4683
49259,2493.1172
40688,1484.0531
26799,13961.247
35133,1357.0092
14563,5903.4624
41475,4760.6143
29129,2056.803
98449,6852.7095
23279,4812.0615
79863,3338.2822
75843,6563.1787
93413,5502.821
54066,1883.3658
35622,5659.4434
27774,4123.3096
27315,1527.6257
8251,19374.068
98411,1530.9518
67375,6938.1436
63705,1470.4441
92923,1816.4038
70218,8388.008
92102,10447.091
92409,908.7629
71904,1129.7405
96010,5842.7476
27247,1354.5409
295,2833.5645
79568,934.9292
99613,14511.42
13140,1193.3398
91200,29994.21
1723,4268.1523
77495,3123.9814
64492,2814.6458
63854,941.4347
28543,4499.34
97875,1098.4827
45599,2832.2664
49559,2756.6633
42489,14175.966
4238,1330.8866
29755,23035.004
39072,15839.262
11715,1881.5186
54327,19301.13
69320,2007.6422
13982,10050.55
19526,704.85455
73342,4150.8564
13942,2044.8024
49002,1392.1307
77773,2821.3079
66183,38761.61
89788,1532.248
93718,1393.6097
38150,2003.575
1154,4840.774
71807,10772.192
81469,1044.0573
69657,2986.9966
58947,70589.49
6178,1856.1229
1949,9382.608
35020,909.3953
17176,14669.768
94973,1015.5362
94009,1204.1161
34171,2630.3638
74706,4117.4937
85386,1524.0366
40834,4435.2227
81831,2875.923
31343,9511.505
98707,3183.2156
38345,3176.759
34451,5241.9727
67831,1093.4313
22053,15142.207
89005,1814.2268
74352,705.4366
62025,1138.1565
89755,830.67847
7070,1012.26843
52851,1097.5078
33738,6984.4355
28775,2458.0115
19817,1770.6638
91301,4074.7312
17864,9290.932
66655,4880.7046
23616,2115.8254
39800,11177.564
51985,22277.309
19053,1448.2007
21893,23380.242
315,6134.1704
33239,1073.4678
8039,8541.301
68903,1836.6437
99932,2869.6355
17601,3821.9648
12439,5705.7354
19524,924.26697
36798,5443.9316
66408,15953.005
24684,1576.2583
26245,3902.397
39188,13009.95
88337,7079.36
64808,2532.7004
26480,732.1688
18494,18345.92
29762,1828.7045
4332,1180.827
51563,3391.1663
4771,560.91046
92846,954.3874
55635,729.1374
26415,5348.65
83881,44712.516
16251,3452.6367
99481,781.1905
96388,1997.106
46593,1156.9286
38704,1827.1486
18923,1005.90686
30879,1332.7576
83094,21959.957
94536,8635.639
39511,10542.724
42827,3588.3154
39785,21557.281
49327,2013.6642
94682,915.9074
58619,1287.3876
196,1011.93256
44134,4507.16
62529,5823.717
60352,16358.988
73754,5544.78
27121,2421.2954
46387,16086.5
29539,839.5894
19339,5190.1294
60754,1401.8883
57718,6294.7417
18264,933.5731
13242,1027.875
79416,7158.343
73544,2130.356
31152,15181.204
21383,5789.1357
12190,1111.7662
9872,2869.8928
20094,14585.259
82958,9217.012
83641,2030.8893
94346,764.03436
19276,1535.5673
22095,7716.4146
72893,3101.8083
19434,2813.6755
47744,7031.5127
33482,8645.717
73255,2594.9436
56004,28496.809
73938,2458.553
12502,8333.454
36180,9934.187
56612,1765.8855
73610,819.8909
2648,11822.986
50987,29625.55
43658,4198.576
89964,10041.313
74608,3037.0254
18029,4088.1716
73292,857.3851
59324,2286.9055
2857,18566.957
35356,3302.516
21080,911.02246
52483,1342.4415
65893,4265.304
48300,1062.8
23849,1097.4801
77400,2585.5308
31111,912.7204
77820,4015.3438
64385,5437.337
74399,1225.5278
13892,1297.4872
55852,1153.4803
15677,24749.438
30677,6091.741
71288,9420.606
91523,15272.208
98231,6916.336
96471,795.08356
83460,982.9317
4782,2200.4514
43135,24731.885
78952,952.15283
76884,5932.019
10212,682.85095
42785,3131.507
52758,1730.6422
41728,1267.5482
56504,11788.883
59313,3392.1624
69199,1108.9199
20932,1496.7899
87878,1606.6445
49826,3492.8958
30904,1109.698
92130,2285.8284
9514,869.0675
85697,1124.3962
15382,4259.67
7285,5192.9365
62321,5873.906
78774,1828.2598
13148,3942.4485
16246,8215.702
52365,2723.8237
35316,2558.9724
82479,1553.9636
19940,5571.633
7238,5113.2764
36164,4868.59
96165,994.1934
1345,2003.2157
36370,7901.408
3659,17769.508
33906,10979.083
4254,1003.812
869,6673.3784
51211,7208.572
79186,10250.538
35021,20454.334
65181,7134.19
72305,22569.764
37149,15373.857
70322,727.1816
19711,4178.396
83102,1004.536
17366,21440.291
66027,5848.5063
88112,5794.3716
16447,1260.6964
41208,730.9842
96054,6099.4146
30783,988.49536
43297,2536.6284
66064,2939.3767
26816,3231.3093
96035,2459.668
81293,1322.577
72592,6815.0264
57320,1820.1519
47280,1755.7319
74213,4052.653
13805,3486.7285
75328,1564.0717
51255,2102.4675
10028,2841.1777
32197,932.7406
99655,4762.6714
74848,4681.0947
64252,6512.085
77746,2338.459
54244,1061.2975
71439,1097.8109
78407,718.0872
39244,7034.0146
9202,14159.509
53189,6572.762
91718,24582.307
8036,3711.2847
2966,2805.2798
71103,1391.1984
48509,4372.737
53448,9288.841
90764,14859.289
42526,2993.473
765,2119.965
84115,1328.3271
60752,3066.5835
69032,1645.2808
40371,1186.9333
570,3003.4956
41233,2802.1663
19489,3784.2415
41025,893.5193
82040,843.96985
33741,921.57715
13372,1789.7112
56969,1997.2327
41229,1164.2308
33894,924.94855
93057,1674.6539
65467,1092.9851
90373,935.4982
21707,853.8279
7047,3344.713
58535,1812.7921
61880,14466.07
71390,2656.9053
59536,1403.7673
56388,825.46405
10410,8618.296
56437,1129.4565
40063,2073.3262
58348,4285.5767
92684,9419.26
50335,4841.9697
12588,1330.9476
71246,2537.8237
60005,1974.8887
72551,1011.08844
62338,3605.8828
38957,3414.613
97190,2055.2383
65673,756.47736
10611,1169.616
72607,2509.2153
48355,1370.632
65341,8001.931
73015,865.0537
32781,752.3458
94909,5710.5967
10714,11273.464
36527,1462.6266
37896,1197.0049
66230,3914.16
67628,3377.1272
41400,1653.193
42331,840.0227
88155,3790.6924
68488,14448.809
51384,11704.54
3389,5929.372
77321,866.5507
22177,698.904
60149,4257.3022
88941,8582.15
73285,3024.7783
10939,21109.139
67583,3033.8296
8340,2196.163
1664,2960.9082
87796,5684.9653
1987,1397.6019
43651,5559.8125
1829,879.18933
66622,3684.3247
20156,4877.252
15286,1036.0449
92435,2189.4868
9309,8855.624
91544,980.6803
60533,7463.971
18953,8323.057
45588,680.2867
19904,2643.1707
46119,4927.52
10728,3567.1816
56270,785.1456
12633,5455.485
97017,10332.441
34599,5739.353
981,2847.8035
63531,3859.063
9463,13500.832
64756,9162.464
9194,1385.6034
38608,1180.7386
9951,6064.532
47912,10334.826
96665,839.3637
64393,2171.2976
44075,2405.6787
82941,2056.8218
80043,2659.3945
86782,2330.8523
99253,1189.4762
19299,6962.5557
95985,5018.395
6497,5214.281
51363,11408.821
13698,2741.034
1522,8167.782
48671,21169.842
32471,24304.303
66555,1798.0298
25029,2264.7544
18511,1034.6467
55483,10830.113
48065,3319.428
66756,4341.1704
52686,1039.6552
59388,1800.6517
13582,3597.9993
73113,7121.526
53663,1049.1967
93168,848.4908
27839,1679.1925
93991,1960.176
84500,14949.205
31975,3202.5723
26580,991.3512
62080,6091.933
60197,3207.3804
33485,1186.9996
84069,2868.3318
17668,17148.945
58358,8912.755
8342,741.15137
69926,1601.4717
88190,22850.95
48735,16166.951
46654,9475.534
57252,12776.237
29751,24668.166
467,4184.034
66794,3951.0415
50298,3757.4321
26635,979.4681
8681,19037.973
39952,1963.0991
70101,1690.1118
20936,6446.2793
51172,2950.6055
74491,9270.565
91894,3364.1406
94923,809.46954
74120,978.4131
3280,12696.425
57960,919.07794
22078,759.2962
49187,2678.575
53726,11940.389
66482,831.7669
2589,2187.4873
22369,7735.1143
38196,1160.8243
21665,748.5035
17913,4047.674
79678,814.4641
89932,6741.9976
97917,10552.903
22657,919.5751
89637,8595.346
18584,19554.123
92277,13868.355
48108,906.658
73275,671.85986
70264,15813.271
93386,9973.5625
11023,665.3174
18850,6254.482
66552,11281.411
33746,6561.1826
77856,2533.0676
55705,2207.479
17545,2480.0
18408,7842.8354
73590,765.0737
96838,10308.485
57054,3823.2078
90944,1756.4982
63553,2915.771
15483,4457.8247
87706,3465.0562
45064,11780.027
17283,1817.212
9589,13731.237
60087,10169.381
4929,2423.2175
60672,15740.659
14987,3422.5027
56350,938.92456
38081,942.95184
51957,683.59924
82718,1259.1434
81781,22010.023
39137,2879.5374
53878,2131.7888
69008,817.7778
21177,1015.97595
30844,5340.8667
20772,4841.6787
81999,1043.1292
23736,2601.7617
90898,1950.8533
78747,2464.1724
56647,12571.157
31062,7722.7827
18350,2010.2104
52984,8673.639
46895,8147.6323
80657,13430.831
8590,1943.003
2111,4580.9414
16158,4628.8975
48214,11247.872
5704,8040.3164
20182,1574.1732
77581,939.1641
78582,133710.27
8205,2573.4863
83621,1075.0388
51856,3273.0708
72350,951.1867
67381,3865.2065
79471,11135.484
19951,1032.3286
38337,1082.0094
52806,7568.602
8906,1608.3324
72027,7190.864
14444,1990.9133
99399,2707.9246
14059,5495.9556
17840,6795.511
95108,3898.7366
40857,1121.169
3436,2744.039
4662,1107.4646
29429,4525.3447
26032,1209.5883
37652,21166.873
81267,4030.9673
15970,4680.403
79953,10273.635
92093,7457.461
80453,8322.128
41270,8747.313
85000,14395.498
77433,922.8762
16904,2571.4036
75053,639.443
37854,914.5955
34631,7038.081
61143,7576.293
56897,2063.1013
73253,4231.4814
29424,4303.158
40762,2322.2256
24263,1557.2831
87500,17635.412
56903,2027.5762
31873,4673.4136
67219,4128.4326
75206,7183.441
84247,5262.79
61330,16118.657
53122,5283.4785
27606,2633.3984
84079,5853.0986
85866,1949.2809
84281,24268.982
57495,6312.4097
57505,3081.9404
79410,6191.4326
39894,890.7291
59286,8034.767
45076,839.31165
27475,1183.7297
83734,3757.461
1749,2120.6191
59344,679.77826
40448,579.32446
36362,4104.654
57825,12272.325
31112,27926.262
99838,1929.2196
81871,1869.4233
2985,10813.796
32418,12757.28
14681,1437.9615
13066,8440.423
73900,4481.371
6059,2716.9214
54,847.1207
91449,1762.8895
32868,4597.9673
90276,3843.71
70935,4303.429
17436,5953.3794
536,3296.3486
94505,813.9288
87343,4157.742
56788,21773.648
76931,860.5508
19900,585.9295
69084,4415.6147
36668,2630.838
77236,2227.633
17333,22699.54
63059,2269.2168
4673,3845.0115
72170,884.10004
31694,3923.38
11552,1915.8518
24542,5279.8066
69605,5992.564
83455,5716.863
69869,3571.583
48119,7845.4688
74625,7360.934
80714,1093.2233
2657,1061.989
12316,2907.517
71039,4729.9814
43739,5583.676
89461,2531.3289
80465,2609.6204
72555,2801.4153
51962,3901.9763
23900,1021.7574
56915,2415.5134
53403,4743.977
61428,849.5766
80309,2325.5989
16781,930.25854
86049,987.58795
85524,23872.889
22343,5226.5776
81285,1097.4847
41847,1582.0232
91868,3027.1072
34094,14590.755
60775,5312.44
74087,1122.7445
72123,1013.00867
93527,17974.066
9047,9439.97
60411,2849.7256
82937,2625.9275
5546,1084.0017
98273,1095.0665
99576,1535.8785
3493,817.7302
98388,27712.479
49511,5713.4565
77994,1002.49945
3941,7614.851
933,2999.557
72633,1407.0833
86052,523.9663
43696,999.1479
41150,2280.8862
36746,6457.853
72422,5000.542
30913,588.5465
14667,3700.7207
75038,4324.778
78783,1910.156
6887,12563.559
9275,12629.148
59662,7827.4277
99569,492.9419
29778,18058.6
45029,7915.8667
84062,887.04456
18906,3905.5393
11699,3708.829
17261,1946.3004
37492,12430.814
10367,8957.03
21673,1943.7777
31653,5683.2686
48827,6236.6133
82686,985.2667
86023,6524.748
996,7892.364
10686,1959.5742
78411,3790.3164
24128,2822.9429
51431,23037.113
92900,3749.4927
91859,187.90054
50885,5112.9155
52256,690.78815
22428,1431.1627
29743,765.95123
16848,3142.151
50799,3638.5476
18335,1875.7747
65097,6352.83
15198,17972.951
78216,1040.1981
88968,5885.884
76413,11888.259
16247,1339.2855
24406,10354.884
3957,2315.8066
79737,6772.382
64575,15853.937
34972,1858.53
73086,866.87683
70801,20057.238
12938,9831.417
38062,5002.4785
71532,936.3408
28550,816.00934
53990,9844.618
16423,1068.0027
33822,8428.285
96160,2626.372
92352,3392.6736
41468,25463.818
49659,7692.11
34292,877.4437
81016,896.51654
1246,4058.292
76767,2247.0615
98234,1242.5137
82185,21950.303
7185,13893.879
98862,2171.7976
30401,1047.5349
66504,1012.51996
91622,7485.7344
51945,1096.6719
48603,2708.0215
2077,920.7562
18077,2528.16
95883,3591.4583
26908,6532.431
31547,5619.1943
436,3318.4722
71031,2469.9426
83716,12410.961
27309,620.96686
75300,8478.413
70353,728.34894
31878,795.66956
51815,10407.572
17296,2811.5457
61403,14371.301
43897,499.61563
12499,12658.823
77857,2665.4478
46771,24923.387
39826,5207.08
99133,1769.5319
59626,2175.9968
90077,5659.7456
43049,845.4436
52782,2611.4578
86889,15255.876
34648,4566.7607
78760,1455.8341
52243,2249.9648
78480,1628.898
1904,739.373
85349,2873.6118
33304,15097.146
87390,2472.6377
95362,1463.4352
85356,2202.9995
96397,11181.328
12299,823.6652
52361,1375.4507
69179,2639.6882
19545,7818.274
21422,2796.7039
53505,1140.8604
22857,1141.288
10610,2748.1614
67387,3712.3113
14912,4922.64
86609,4146.2153
6351,557.66406
12556,1190.5424
56321,905.0844
14208,5268.0425
61680,1198.1094
29030,4632.43
65758,1786.6108
36919,3042.017
67430,972.75586
79490,7571.6772
46379,4990.0996
1116,751.7936
35414,5704.5874
86662,2092.9502
54512,1060.1787
56514,5261.7964
73772,1153.157
79032,11455.91
31173,2113.1777
68323,1195.6365
48099,1735.2986
47738,11268.583
94413,1128.161
13077,3373.332
41191,7710.8755
57683,3748.1199
91335,2552.2239
74934,909.43823
54803,7663.831
68014,5064.6377
74924,1809.4482
30458,4174.7593
9320,8672.291
95405,3341.0022
49314,12263.492
63522,15262.788
97024,17365.56
81474,8243.061
55807,1089.1316
69364,1099.729
88776,1647.8003
10307,6496.683
21,2310.7688
6467,15206.865
75675,1813.3696
76794,4128.4717
11773,14186.285
32900,1050.0015
76799,9289.709
21677,15279.332
86844,2683.63
13335,10746.684
43827,996.0934
86471,12998.652
